0 0 950.983
0 1 930.838
0 2 949.848
0 3 999.087
0 4 975.74
0 5 1050.58
0 6 1030.64
0 7 1077.92
0 8 1192.72
0 9 1162.63
0 10 1167.15
0 11 1218.11
0 12 1148.94
0 13 1174.22
0 14 1244.13
0 15 1012.71
1 0 1002.47
1 1 939.757
1 2 1091.13
1 3 1012.9
1 4 1133.54
1 5 1025.14
1 6 1010.83
1 7 1048.19
1 8 1101
1 9 1173.98
1 10 1169.77
1 11 1205.37
1 12 1190.54
1 13 1167.67
1 14 1162.91
1 15 1073.13
