0 0 949.875
0 1 930.265
0 2 948.371
0 3 997.728
0 4 974.672
0 5 1049.33
0 6 1029.69
0 7 1077.78
0 8 1191.83
0 9 1161.91
0 10 1166.97
0 11 1217.91
0 12 1148.9
0 13 1173.6
0 14 1244.05
0 15 1012.03
1 0 1001.85
1 1 939.157
1 2 1090.29
1 3 1012.01
1 4 1134.12
1 5 1024.4
1 6 1010.71
1 7 1047.02
1 8 1100.02
1 9 1173.28
1 10 1168.79
1 11 1204.62
1 12 1190.33
1 13 1166.48
1 14 1162.3
1 15 1072.92
