0 0 970.702 16.3196
0 1 959.239 18.3466
0 2 970.954 13.9451
0 3 1018.57 15.5145
0 4 996.591 12.1328
0 5 1061.25 12.4005
0 6 1042.68 10.338
0 7 1094.51 12.7629
0 8 1200.88 13.3849
0 9 1177.64 13.2955
0 10 1179.64 16.8045
0 11 1230.07 12.8849
0 12 1163.3 13.7518
0 13 1189.67 14.5248
0 14 1269.23 14.4108
0 15 1038.11 17.0794
1 0 1020.95 14.1184
1 1 953.036 11.6576
1 2 1108.29 12.2891
1 3 1026.71 16.4416
1 4 1143.67 31.4823
1 5 1028.8 13.7839
1 6 1019.11 17.4733
1 7 1057.6 15.9979
1 8 1110.74 15.9552
1 9 1178.7 10.9544
1 10 1188.18 12.8616
1 11 1212.38 13.7532
1 12 1206.37 17.445
1 13 1178.94 9.40655
1 14 1170.95 17.4823
1 15 1094.49 20.946
1 16 1 1
