layer		target_pos	incident_pos	value
0		0		0		1.00484
0		0		1		0.000223594
0		0		2		0.0449429
0		0		3		3.10416e-06
0		0		4		0.00232415
0		0		5		4.35116e-07
0		0		6		5.78263e-05
0		0		7		1.26379e-08
0		0		8		2.18961e-06
0		0		9		1.13617e-09
0		0		10		8.28953e-08
0		0		11		6.32927e-11
0		0		12		4.75584e-09
0		0		13		0.00132437
0		0		14		2.73182e-10
0		0		15		0.000895164
0		0		16		0.0514729
0		0		17		4.46941e-06
0		0		18		0.0182678
0		0		19		3.94153e-06
0		0		20		-0
0		0		21		1.08628e-08
0		0		22		1.19902e-12
0		0		23		2.10407e-10
0		0		24		1.22255e-12
0		0		25		1.12449e-10
0		0		26		9.75964e-13
0		0		27		5.9835e-12
0		0		28		1.14215e-12
0		0		29		0.000389556
0		0		30		5.3957e-13
0		0		31		0.000749638
0		0		32		1.81006e-13
0		0		33		0.000135893
0		0		34		6.74178e-15
0		0		35		3.89681e-06
0		0		36		1.56392e-09
0		0		37		1.59903e-07
0		0		38		4.47013e-09
0		0		39		1.39797e-08
0		0		40		4.12718e-09
0		0		41		4.56553e-10
0		0		42		9.39474e-10
0		0		43		4.62885e-11
0		0		44		8.40472e-10
0		0		45		0.0380347
0		0		46		3.92003e-12
0		0		47		0.0284551
0		0		48		2.15282e-12
0		0		49		0.0012849
0		0		50		1.77336e-13
0		0		51		5.5873e-05
0		0		52		8.13691e-08
0		0		53		1.91685e-06
0		0		54		2.99155e-07
0		0		55		5.85355e-08
0		0		56		3.02078e-07
0		0		57		3.14046e-09
0		0		58		1.09133e-07
0		0		59		2.83055e-10
0		1		0		0.000495504
0		1		1		1.00532
0		1		2		0.00192173
0		1		3		0.0460429
0		1		4		0.0200013
0		1		5		0.00142072
0		1		6		0.00558721
0		1		7		5.76216e-05
0		1		8		0.000473118
0		1		9		2.14616e-06
0		1		10		2.52491e-05
0		1		11		1.0356e-07
0		1		12		1.73085e-06
0		1		13		0.0012575
0		1		14		1.12237e-07
0		1		15		0.0213041
0		1		16		0.00359637
0		1		17		0.0675176
0		1		18		0.0454994
0		1		19		0.0304907
0		1		20		-0
0		1		21		2.09824e-09
0		1		22		6.19727e-15
0		1		23		6.53233e-10
0		1		24		9.19816e-15
0		1		25		7.33357e-10
0		1		26		-9.40565e-13
0		1		27		1.19344e-10
0		1		28		-5.5279e-12
0		1		29		4.84647e-07
0		1		30		-3.3986e-12
0		1		31		6.55596e-06
0		1		32		-1.84325e-12
0		1		33		1.18621e-05
0		1		34		-3.00386e-13
0		1		35		4.47688e-06
0		1		36		3.72765e-12
0		1		37		6.49893e-07
0		1		38		3.37504e-11
0		1		39		2.96171e-07
0		1		40		8.4845e-11
0		1		41		1.23965e-08
0		1		42		2.91912e-12
0		1		43		3.67493e-09
0		1		44		3.77268e-11
0		1		45		7.58015e-06
0		1		46		-1.38686e-11
0		1		47		0.000218609
0		1		48		-4.97324e-12
0		1		49		0.00070697
0		1		50		-3.05305e-13
0		1		51		0.000388812
0		1		52		1.26098e-10
0		1		53		5.67922e-05
0		1		54		1.07232e-09
0		1		55		3.79606e-06
0		1		56		6.41154e-09
0		1		57		5.0098e-07
0		1		58		6.41733e-09
0		1		59		5.89641e-08
0		2		0		0.0795896
0		2		1		0.00197373
0		2		2		1.00814
0		2		3		6.10921e-05
0		2		4		0.0493476
0		2		5		5.45495e-06
0		2		6		0.00124597
0		2		7		2.57888e-07
0		2		8		4.47623e-05
0		2		9		1.87589e-08
0		2		10		1.73945e-06
0		2		11		1.26825e-09
0		2		12		9.44588e-08
0		2		13		0.000783881
0		2		14		5.62314e-09
0		2		15		0.00192211
0		2		16		0.0193678
0		2		17		4.93543e-06
0		2		18		0.0392651
0		2		19		1.47907e-05
0		2		20		-0
0		2		21		3.25376e-08
0		2		22		8.77325e-13
0		2		23		1.83617e-09
0		2		24		9.83746e-13
0		2		25		9.1674e-10
0		2		26		-3.06274e-12
0		2		27		8.11756e-11
0		2		28		-2.03466e-11
0		2		29		0.000226919
0		2		30		-9.41618e-12
0		2		31		0.000762842
0		2		32		-1.67273e-12
0		2		33		0.00032763
0		2		34		-9.53742e-14
0		2		35		3.76818e-05
0		2		36		1.00957e-09
0		2		37		1.28558e-06
0		2		38		3.59726e-09
0		2		39		2.06547e-07
0		2		40		4.69174e-09
0		2		41		4.91389e-09
0		2		42		1.20466e-09
0		2		43		7.42663e-10
0		2		44		1.44634e-09
0		2		45		0.0167282
0		2		46		-3.77657e-11
0		2		47		0.0388311
0		2		48		-6.91557e-12
0		2		49		0.0129715
0		2		50		8.1429e-13
0		2		51		0.000932076
0		2		52		4.88291e-08
0		2		53		3.33175e-05
0		2		54		2.07584e-07
0		2		55		1.03714e-06
0		2		56		3.5692e-07
0		2		57		5.79221e-08
0		2		58		1.92651e-07
0		2		59		5.27891e-09
0		3		0		7.23013e-08
0		3		1		0.0765231
0		3		2		2.20234e-06
0		3		3		1.00719
0		3		4		0.000772751
0		3		5		0.030489
0		3		6		0.0147049
0		3		7		0.00125196
0		3		8		0.00663704
0		3		9		4.52314e-05
0		3		10		0.000414969
0		3		11		2.18118e-06
0		3		12		3.0271e-05
0		3		13		4.79289e-07
0		3		14		2.03082e-06
0		3		15		0.000641067
0		3		16		5.704e-07
0		3		17		0.0225837
0		3		18		3.89603e-07
0		3		19		0.098622
0		3		20		-0
0		3		21		1.6261e-09
0		3		22		1.50833e-15
0		3		23		1.7455e-09
0		3		24		2.40137e-15
0		3		25		2.97559e-09
0		3		26		-1.70867e-12
0		3		27		7.20126e-10
0		3		28		-1.21149e-11
0		3		29		7.02201e-10
0		3		30		-1.12084e-11
0		3		31		9.71072e-07
0		3		32		-1.15829e-11
0		3		33		4.51164e-06
0		3		34		-2.49759e-12
0		3		35		3.7098e-06
0		3		36		6.54138e-13
0		3		37		1.58701e-06
0		3		38		8.93335e-12
0		3		39		1.46604e-06
0		3		40		2.03413e-11
0		3		41		1.44281e-07
0		3		42		-4.73026e-11
0		3		43		5.1096e-08
0		3		44		-1.20889e-11
0		3		45		8.16858e-09
0		3		46		-4.50069e-11
0		3		47		6.33646e-06
0		3		48		-2.47244e-11
0		3		49		0.000198025
0		3		50		-4.60304e-12
0		3		51		0.000371084
0		3		52		5.30631e-12
0		3		53		0.000246664
0		3		54		1.65205e-10
0		3		55		4.16625e-05
0		3		56		2.07812e-09
0		3		57		7.64921e-06
0		3		58		2.97538e-09
0		3		59		9.67579e-07
0		4		0		0.000188273
0		4		1		0.0340142
0		4		2		0.0666491
0		4		3		0.00123451
0		4		4		1.00572
0		4		5		0.00010149
0		4		6		0.0248733
0		4		7		5.21325e-06
0		4		8		0.000899377
0		4		9		3.61767e-07
0		4		10		3.42155e-05
0		4		11		2.53401e-08
0		4		12		1.87423e-06
0		4		13		0.000121948
0		4		14		1.09776e-07
0		4		15		0.000563679
0		4		16		0.000909636
0		4		17		3.49383e-05
0		4		18		0.0114882
0		4		19		0.000153223
0		4		20		-0
0		4		21		8.52563e-08
0		4		22		2.9252e-13
0		4		23		1.636e-08
0		4		24		4.30586e-13
0		4		25		1.16157e-08
0		4		26		-2.96541e-11
0		4		27		1.13001e-09
0		4		28		-1.62011e-10
0		4		29		2.45984e-05
0		4		30		-7.99248e-11
0		4		31		0.000317555
0		4		32		-2.02978e-11
0		4		33		0.000532792
0		4		34		-1.81904e-12
0		4		35		0.000177275
0		4		36		1.81448e-10
0		4		37		1.69233e-05
0		4		38		1.57846e-09
0		4		39		2.91932e-06
0		4		40		3.9402e-09
0		4		41		7.46949e-08
0		4		42		5.69619e-10
0		4		43		1.18903e-08
0		4		44		1.88345e-09
0		4		45		0.000370382
0		4		46		-3.3986e-10
0		4		47		0.0110541
0		4		48		-8.38448e-11
0		4		49		0.0326706
0		4		50		6.06123e-12
0		4		51		0.0144985
0		4		52		6.32857e-09
0		4		53		0.000558292
0		4		54		5.18833e-08
0		4		55		1.78863e-05
0		4		56		2.93671e-07
0		4		57		1.06056e-06
0		4		58		2.8224e-07
0		4		59		9.69951e-08
0		5		0		2.96058e-10
0		5		1		0.000114156
0		5		2		-7.00585e-06
0		5		3		0.073455
0		5		4		7.16668e-07
0		5		5		1.00749
0		5		6		0.00159176
0		5		7		0.0415938
0		5		8		0.0184244
0		5		9		0.00145931
0		5		10		0.00664237
0		5		11		6.88224e-05
0		5		12		0.000618289
