0 0 961.878
0 1 943.815
0 2 960.867
0 3 1009.97
0 4 986.314
0 5 1055.84
0 6 1038.45
0 7 1084.24
0 8 1198.39
0 9 1167.4
0 10 1175.24
0 11 1222.48
0 12 1156.51
0 13 1181.43
0 14 1253.92
0 15 1024.51
1 0 1012.4
1 1 945.331
1 2 1099.43
1 3 1019.1
1 4 1140.78
1 5 1026.4
1 6 1014.23
1 7 1050.58
1 8 1102.93
1 9 1174.86
1 10 1171.29
1 11 1207.2
1 12 1193.58
1 13 1169.13
1 14 1163.1
1 15 1076.29
