0 0 949.793
0 1 930.026
0 2 947.834
0 3 996.242
0 4 972.119
0 5 1048.02
0 6 1027.79
0 7 1076.39
0 8 1190.48
0 9 1160.33
0 10 1166.07
0 11 1217.31
0 12 1147.42
0 13 1173.14
0 14 1243.93
0 15 1010.97
1 0 1001.15
1 1 937.51
1 2 1089.15
1 3 1010.86
1 4 1132.17
1 5 1022.38
1 6 1008.22
1 7 1044.49
1 8 1097.39
1 9 1171.45
1 10 1166.25
1 11 1202.69
1 12 1188.23
1 13 1164.64
1 14 1161.2
1 15 1071.62
