0 0 958.072
0 1 938.475
0 2 959.543
0 3 1004.15
0 4 985.009
0 5 1053.71
0 6 1036.59
0 7 1082.02
0 8 1195.38
0 9 1166.64
0 10 1172.83
0 11 1219.74
0 12 1154.48
0 13 1177.82
0 14 1247.82
0 15 1018.94
1 0 1008.97
1 1 943.825
1 2 1094.63
1 3 1014.71
1 4 1138.61
1 5 1024.5
1 6 1014.27
1 7 1051.04
1 8 1103.45
1 9 1174.51
1 10 1171
1 11 1207.98
1 12 1193.09
1 13 1169.82
1 14 1162.14
1 15 1072.74
